Pointer #,Speaker,Japanese
5,Effey,わたしは、お父さんを家に連れて行きます。
5,Effey,アドルさん、あの方をよろしくお願いします。
6,Effey,そ、そんな。
6,Effey,ひどい。
6,Effey,もうわたしにはアドルさんしか頼れる人が
6,Effey,いないのに
6,Effey,。
7,Effey,このままじゃ、このフェルテのために、
7,Effey,あの男の人が死んじまうよ。
8,Effey,う
8,Effey,うぐぐぅぅぅぅ。
9,Effey,そいつが、みなを逃がしてくれたんだ。
12,Effey,あ、友達
12,Effey,おれ、コロ。赤毛の友達。
12,Effey,やっぱり、会いに来てくれたんだな。
12,Effey,コロ、うれしい。おれ、うれしい。
12,Effey,友達、このまえ助けてくれたお礼、いいこと教える。
12,Effey,俺の父ちゃんの、前の父ちゃん、その前の父ちゃん
12,Effey,もっともっと前の父ちゃんから聞いたっていう話。
12,Effey,ケフィンの話だ。
12,Effey,おれたちコボルド、
12,Effey,昔はケフィンで人間と仲良く暮らしていた。
12,Effey,俺たちを造ったえらい錬金術師たちがいる。
12,Effey,その広間のそば、[RED]本棚[WHITE]のところに[YELLOW]異界のカギ[WHITE]が
12,Effey,あるそうなんだ。探してみるといい。
12,Effey,それは
12,Effey,[GREEN]セケト
12,Effey,ヘテル[WHITE]へ、いくために必要。
12,Effey,そう伝えられている。
13,Effey,その広間のそば、[RED]本棚[WHITE]のところに
13,Effey,[YELLOW]異界のカギ[WHITE]があるそうだ。
13,Effey,それは[GREEN]セケト
13,Effey,ヘテル[WHITE]へ、いくために必要。
13,Effey,そう伝えられている。
13,Effey,友達、気をつけてな。
13,Effey,そこはすごく、あぶないところ。
14,Effey,この建物の中に、ケフィンに通じるゲート
14,Effey,あるんだぞ。
15,Effey,この建物の地下、おそろしい魔物が
15,Effey,いっぱいいる。
15,Effey,こわい、おれ、こわい。
16,Effey,ここ、昔ケフィンがあったとこ。
17,Effey,ぼくら、待ってる、ここで。
17,Effey,ケフィンの人たち、帰って来るのを。
17,Effey,ここで、待ってる。
18,Effey,何年か前、人間がきた。
18,Effey,スタン、そんな名前だった。とても仲良くしてくれた。
18,Effey,人間、いい人。また会いたいな。
20,Effey,リジェくん。儀式の用意はまだかね
20,Effey,もうしばしお待ちを。
20,Effey,ふふふ。長かった。
20,Effey,しかし、もう少しで私の悲願がかなうわけだ。
20,Effey,もはや、はばむものは何もない
20,Effey,。
20,Effey,ドーマン様、大変です
20,Effey,フェルテの村に残した部隊が、
20,Effey,何者かの手によって全滅したそうです。
20,Effey,なんだと
20,Effey,いったい誰の仕業だ
20,Effey,私が指導した兵たちを倒せるとなると、
20,Effey,ただ者ではないはず
20,Effey,。
20,Effey,おそらくは、あのアドルたちの仕業かと。
20,Effey,ばかな。ヤツは牢屋に入れておいたはず。
20,Effey,あの赤毛の剣士は結晶の守護獣を倒すほどのつわもの。
20,Effey,何らかの方法で脱出したことも考えられます。
20,Effey,儀式のため、私たちを町に残せなかったのが
20,Effey,災いしましたな。
20,Effey,しかし、こんなこともあろうかと
20,Effey,人質をひとりだけ連れてきてあります。
20,Effey,おお、さすがリジェくん。
20,Effey,この娘は、スタンくんのところの養女だ
20,Effey,そうじゃないか。
20,Effey,皮肉なものだ。スタンくん
20,Effey,アドルくんに代わって、
20,Effey,今度はキミが私に協カしてくれるというわけか。
20,Effey,それに、アドルくんがたどり着く頃には
20,Effey,儀式は完成している。
20,Effey,そうなれば
20,Effey,。
20,Effey,ははははははははははははっ
28,Dorman,おや。これはこれはアドルくん。
28,Dorman,さすがだね、間に合ったとは。
28,Dorman,おっと。おかしな動きはやめてもらおう。
28,Dorman,さもないと、きみの大切な人がキズつくことになる。
28,Dorman,これからきみは今まで誰も成しえなかった、
28,Dorman,偉大なる儀式の成功を見るのだ。
28,Dorman,きみは、じつに運がいい
28,Dorman,その大切な瞬間に立ち会えるのだからね。
28,Dorman,我々がいるこの場所には、
28,Dorman,風の結晶が配置されてあったのだ。
28,Dorman,そこに私はこの装置を作り上げた。
28,Dorman,各地の遺跡で集めた錬金術の発掘品を使ってね。
28,Dorman,アドルくんのおかげで、
28,Dorman,必要な結晶もすべて手に入れられた。
28,Dorman,これで、全ての準備は整ったわけだ。
28,Dorman,あとは、この装置を作動させれば、
28,Dorman,幻の都への扉が開かれる
28,Dorman,。
28,Dorman,だめよ
28,Dorman,いけないわっ
28,Dorman,なんだ
28,Dorman,何者だ
28,Massea,ドーマンっ
28,Massea,幻の都の復活が、何を意味するのかわかっているの
28,Massea,今すぐ、
28,Massea,この装置を止めなさいっ
28,Dorman,何者かは知らんが、それなりに錬金術を
28,Dorman,知っているようだな。
28,Dorman,だが、今さら後戻りすることも、する気もない。
28,Dorman,セーベ王朝復活のためには、幻の都の古代錬金術のカ
28,Dorman,がどうしても必要なのだ。
28,Dorman,邪魔は、しないでいただこう。
28,Massea,ドーマンっ
28,Dorman,なっ、どういう事だ
28,Alga,大丈夫かい
28,Alga,アドル。
28,Alga,あいかわらず、お人好しなんだね。
28,Alga,ーマンに渡した水の結晶は
28,Alga,ニセ物だったのさ。
28,Alga,はっはっは
28,Alga,本物は、あたしの手の中だよ。
28,Dorman,きっ、きさま
28,Dorman,よくも私をだしぬいてくれたな
28,Dorman,お、おのれ
28,Dorman,ここまできて、あきらめてたまるか。
28,Dorman,セーベ王朝の復活をあきらめはせぬ
28,Massea,い、いけない
28,Massea,　
28,Massea,ドーマン、いますぐ止めなさい。
28,Massea,結晶が欠けた状態で錬金術を使ってはならない
28,Massea,あなたの身を滅ぼすわよ
28,Dorman,だまれ
28,Dorman,私は王になるのだ。セーベの王に
28,Dorman,いけない
28,Dorman,結晶が、ドーマンの体を暴走させている
28,Dorman,なんかヤバい雰囲気だね。
28,Dorman,くやしいけど、ここはひとまず
28,Dorman,逃げた方がよさそうだ。
28,Dorman,[BLUE]ドーマンの姿が変わる。[WHITE]
33,Dorman,お、終わったのかい
33,Dorman,いったい何がどうなったっていうんだい。
33,Dorman,どうして、ドーマンがあんな化け物に
33,Dorman,。
33,Dorman,高度な錬金術は媒介を必要とします。
33,Dorman,の力を使う場合、
33,Dorman,の媒介がいるのです。
33,Dorman,ドーマンは結晶を欠いた状態で錬金術を使い続けた。
33,Dorman,だから、足りない分の媒介として、
33,Dorman,ドーマンの肉体自身が使われたのです。
33,Dorman,とうぜん人間に耐えられるはずがありません。
33,Dorman,よって、ドーマンはあんな姿になってしまったの
33,Dorman,でしょう。
33,Dorman,こうなると、敵とはいえなんだか哀れだね。
33,Dorman,んなことよりアドルは
33,Dorman,アドルは無事なの
33,Dorman,アドル
33,Dorman,やるね、アドル。
33,Dorman,アンタ見かけによらず、ホント強いね。
33,Dorman,よくやってくれたよ
33,Dorman,フフ
33,Dorman,そうだな。
33,Dorman,本当によくやってくれた。
33,Dorman,ふんっ
33,Dorman,カにおぼれおって。
33,Dorman,ドーマン
33,Dorman,。
33,Dorman,しょせん、この程度か。
33,Dorman,もう少し
33,Dorman,骨のある男だと思っていたが
33,Dorman,。
33,Dorman,まぁいい。
33,Dorman,ヤツのおかげで苦もなく結晶が集められたのだからな。
33,Dorman,私は、ドーマンを利用していたにすぎぬ。
33,Dorman,やつはじつによく働いてくれたよ。
33,Dorman,さあ、
33,Dorman,水の結晶をこちらに渡してもらおうか。
33,Dorman,人質がいる事を忘れるな。
33,Dorman,[BLUE]水の結晶を奪われた
33,Dorman,。[WHITE]
33,Dorman,結晶集めに協力してくれてありがとう。礼をいうぞ。
33,Dorman,これでケフィンの[RED]「結界」[WHITE]を解くことができる。
33,Dorman,ちっくしょう
33,Dorman,ドーマンの次はおまえか、リジェ。
33,Dorman,番のワルはおまえだったってわけかい
33,Dorman,ふん。私は偉大なるあのお方より
33,Dorman,使命を申しつけられている。
33,Dorman,おまえらのざれ言など聞いていられない。
33,Dorman,まって
33,Dorman,あぶない
33,Dorman,いけない
33,Dorman,まだ結晶の力が衰えていません
33,Dorman,みなさん、離れて
33,Dorman,早く
33,Dorman,くっ
33,Dorman,やはり、素人などに結晶を扱わせたのは
33,Dorman,失敗だったか
33,Dorman,あ、あの子が
33,Dorman,あぶない
33,Dorman,きゃああああああーーー
33,Dorman,な、なんだいなんだい、さっきから。
33,Dorman,今度はいったい何が起きたんだい
33,Dorman,ま、まさか。そんなことが
33,Dorman,。
33,Dorman,バカな。いまのはなんだ
33,Dorman,。
33,Dorman,ん
33,Dorman,　そうか、あの娘。
33,Dorman,たしかスタンの養女だったな。そうか
33,Dorman,ははは、これは盲点だった
33,Dorman,素性の知れぬ孤児ばかりを探していたが、
33,Dorman,なるほど。これは気がつかなかった。
33,Dorman,得体のしれない赤の他人を自分の娘にするような人間
33,Dorman,そうそういるとは思えなかったからな。
33,Dorman,ドーマン、おまえには本当に感謝するぞ。
33,Dorman,あの赤毛の剣士は結晶を。そして、スタンという男は
33,Dorman,この娘を探してくれたわ
33,Dorman,我らの目的は果たされた。
33,Dorman,これでケフィンの「結界」がとけ、
33,Dorman,王国は本当の復活をとげる。
33,Dorman,待ちなさい
33,Dorman,その子を、
33,Dorman,ニーナを返しなさい
34,Dorman,最後に教えてやろう。
34,Dorman,ドーマンは勘違いしていた。
34,Dorman,結晶はケフィンへ至るための鍵などではないし、
34,Dorman,王国は初めから封印などされてはいない。
34,Dorman,結晶とは、理想郷ケフィンと、くだらない外界とを
34,Dorman,隔てておくための結界装置なのだ。
34,Dorman,だが、偉大なるケフィンの主が、
34,Dorman,外界にあるという[RED]「石」[WHITE]に興味をお持ちになられてな。
34,Dorman,そのため、
34,Dorman,年の長きに渡ってケフィンを
34,Dorman,守ってきた結界が邪魔となったのだ。
34,Dorman,そして、私たちは結界をとくために
34,Dorman,つの結晶集めと、
34,Dorman,数年前に失った[RED]「石の核」[WHITE]を探しに外界へと
34,Dorman,送り込まれてきたのだ。
34,Dorman,だが、ついにすべてを手に入れたぞ。
34,Dorman,さらばだ、赤毛の剣士よ
34,Dorman,ははははは
34,Dorman,[BLUE]部屋全体に及ぶ大きな装置が起動を始めたようだ
34,Dorman,。[WHITE]
36,Dorman,アドルさん。
36,Dorman,ニーナは
36,Dorman,ニーナはどこに
36,Dorman,[BLUE]アドルはニーナがリジェたちと共に
36,Dorman,消えたことを告げた
36,Dorman,。[WHITE]
36,Dorman,そう。
